"date","location","new_cases","new_deaths","new_recovered","new_cases_7davg"
2020-08-05,"US",4429,65,0,69747.4285714286
2020-08-05,"India",2498,6,685,73008
2020-08-05,"US",27489,340,0,60470.7142857143
2020-08-05,"US",52828,890,0,50925.7142857143
2020-08-05,"US",6719,418,0,38472.2857142857
2020-08-05,"US",185810,15842,0,56762.4285714286
2020-08-05,"US",21566,667,0,50779.8571428571
2020-08-05,"US",418225,32754,0,102438
2020-08-05,"US",129733,2085,0,120338.571428571
2020-08-05,"US",7057,108,0,117419.714285714
2020-08-05,"US",46,2,0,109879.428571429
2020-08-05,"India",39018,225,25738,78582
2020-08-05,"US",96305,3293,0,122677.428571429
2020-08-05,"US",40564,583,0,101928
2020-08-05,"US",19978,338,0,101701.142857143
2020-08-05,"US",120446,7254,0,59161.2857142857
2020-08-05,"India",4433,65,2668,74110.4285714286
2020-08-05,"US",19651,246,0,43435.2857142857
2020-08-05,"India",19856,491,12943,10052
2020-08-05,"India",47272,745,33849,16363.2857142857
2020-08-05,"US",0,0,1577851,42427.1428571429
2020-08-05,"US",19481,1034,0,45203.5714285714
2020-08-05,"India",800,1,303,16344.8571428571
2020-08-05,"US",95472,1894,0,45084.5714285714
2020-08-05,"US",9168,137,0,40599.4285714286
2020-08-05,"India",273460,4461,214815,55333.8571428571
2020-08-05,"India",73050,589,52103,65412.7142857143
2020-08-05,"US",114098,1144,0,54045.1428571429
2020-08-05,"US",480704,8069,0,105510.571428571
2020-08-05,"India",5725,31,3793,60656.5714285714
2020-08-05,"India",0,0,0,60023.2857142857
2020-08-05,"US",42328,327,0,108750.142857143
2020-08-05,"India",104388,1857,60558,72099.2857142857
2020-08-05,"India",8254,98,5233,66525.2857142857
2020-08-05,"US",1436,57,0,108955.285714286
2020-08-05,"US",481,8,0,106241
2020-08-05,"US",95049,2274,0,106180.571428571
2020-08-05,"US",60963,1677,0,113579.857142857
2020-08-05,"India",83800,1846,58962,78382.4285714286
2020-08-05,"US",7162,124,0,98303.2857142857
2020-08-05,"US",56940,970,0,37765.5714285714
2020-08-05,"US",2923,27,0,32136.2857142857
2020-08-06,"South Africa",538184,9604,387316,516314.142857143
2020-08-06,"US",97044,1714,0,45794.5714285714
2020-08-06,"US",3528,25,0,46229.8571428571
2020-08-06,"India",1123,16,355,39477.1428571429
2020-08-06,"India",196789,1753,112870,57154.1428571429
2020-08-06,"US",183656,4002,0,58888
2020-08-06,"US",47028,515,0,56897.2857142857
2020-08-06,"India",1948,3,1245,56614.5714285714
2020-08-06,"India",52817,126,37224,64159.8571428571
2020-08-06,"India",67788,363,43537,58931.2857142857
2020-08-06,"US",547639,10035,0,134108.285714286
2020-08-06,"India",1327,20,777,57941.7142857143
2020-08-06,"India",10932,77,8088,47532
2020-08-06,"US",49436,1852,0,133036.285714286
2020-08-06,"US",50245,4437,0,139796.571428571
2020-08-06,"India",1391,2,973,47570.2857142857
2020-08-06,"US",15365,606,0,128128.142857143
2020-08-06,"India",141531,4059,127124,39676.2857142857
2020-08-06,"US",49,0,0,127631.142857143
2020-08-06,"US",12518,587,0,103182.857142857
2020-08-06,"US",510389,7747,0,169377.285714286
2020-08-06,"US",204895,4026,0,120413.857142857
2020-08-06,"India",7614,66,5453,40485.7142857143
2020-08-06,"US",103,3,0,113366.285714286
2020-08-06,"US",411,5,0,106247.142857143
2020-08-06,"India",67699,2583,50350,42611.7142857143
2020-08-06,"India",39303,458,32640,38542.4285714286
2020-08-06,"US",2914,29,0,104468.428571429
2020-08-06,"India",3047,14,1865,38788.1428571429
2020-08-06,"US",23401,223,0,107804.428571429
2020-08-06,"US",189705,7791,0,133116.857142857
2020-08-06,"US",71015,2948,0,70349.1428571429
2020-08-06,"US",47559,912,0,47872.5714285714
2020-08-06,"India",23454,436,15708,40577
2020-08-06,"India",15756,145,6594,42629.1428571429
2020-08-06,"US",29612,378,0,52088.1428571429
2020-08-06,"India",158254,2897,80281,45018.1428571429
2020-08-06,"US",33254,760,0,56780
2020-08-06,"India",30449,97,18333,48280.2857142857
2020-08-06,"India",1595,7,1177,38836.8571428571
2020-08-06,"India",0,0,0,33222.1428571429
2020-08-06,"US",127246,4146,0,74541.7142857143
2020-08-06,"India",36564,946,26902,38010.2857142857
2020-08-06,"India",479779,16792,316375,103199.571428571
2020-08-06,"US",3999,124,0,71770
2020-08-06,"India",3217,8,1905,101408.285714286
2020-08-06,"US",93005,3551,0,57955.7142857143
2020-08-06,"US",119874,8691,0,64935.5714285714
2020-08-06,"India",990,5,345,78942
2020-08-06,"US",94656,6506,0,71663.7142857143
2020-08-06,"US",58640,1677,0,75810.5714285714
2020-08-06,"US",64400,1825,0,80260
2020-08-06,"US",57709,1319,0,70326.1428571429
2020-08-06,"India",539,0,288,74669.1428571429
2020-08-06,"US",4602,65,0,70412.2857142857
2020-08-06,"India",2580,6,819,74809.8571428571
2020-08-06,"US",27821,340,0,61100.2857142857
2020-08-06,"US",53557,900,0,51626.4285714286
2020-08-06,"US",6742,419,0,39067.2857142857
2020-08-06,"US",186233,15849,0,57294.8571428571
2020-08-06,"US",21773,669,0,51205.2857142857
2020-08-06,"US",418928,32756,0,102808
2020-08-06,"US",131802,2126,0,120979.428571429
2020-08-06,"US",7177,109,0,118030.285714286
2020-08-06,"US",47,2,0,110386
2020-08-06,"India",40717,235,26888,80626.5714285714
2020-08-06,"US",97471,3318,0,123347.285714286
2020-08-06,"US",41401,593,0,102657
2020-08-06,"US",20224,339,0,102435.714285714
2020-08-06,"US",121247,7282,0,59909.8571428571
2020-08-06,"India",4621,70,2808,76063.2857142857
2020-08-06,"US",19934,258,0,43928.7142857143
2020-08-06,"India",20891,517,13659,10507.8571428571
2020-08-06,"India",48996,757,35131,17047.7142857143
2020-08-06,"US",0,0,1598624,42903.4285714286
2020-08-06,"US",19611,1034,0,45698.2857142857
2020-08-06,"India",829,1,353,17024.7142857143
2020-08-06,"US",96797,1942,0,45602
2020-08-06,"US",9273,141,0,41012.2857142857
2020-08-06,"India",279144,4571,221087,56825.4285714286
2020-08-06,"India",75257,601,53239,67207.8571428571
2020-08-06,"US",116350,1186,0,54744.5714285714
2020-08-06,"US",488041,8929,0,107143.714285714
2020-08-06,"India",5853,36,3860,62227.2857142857
2020-08-06,"India",0,0,0,61567.1428571429
2020-08-06,"US",42915,330,0,110426.714285714
2020-08-06,"India",108974,1918,63402,74150.4285714286
2020-08-06,"India",8552,98,5427,68372.7142857143
2020-08-06,"US",1445,58,0,110633.142857143
2020-08-06,"US",501,9,0,107903.142857143
2020-08-06,"US",95867,2299,0,107770.285714286
2020-08-06,"US",61686,1685,0,115257.857142857
2020-08-06,"India",86754,1902,61023,80647.7142857143
2020-08-06,"US",7278,124,0,99676.1428571429
2020-08-06,"US",57779,978,0,38210.1428571429
2020-08-06,"US",2953,27,0,32501.2857142857
2020-08-07,"South Africa",545476,9909,394759,523784.571428571
2020-08-07,"US",98895,1735,0,46422.7142857143
2020-08-07,"US",3583,25,0,46863
2020-08-07,"India",1222,19,425,40944.5714285714
2020-08-07,"India",206960,1842,120464,59759.2857142857
2020-08-07,"US",185053,4081,0,59603.8571428571
2020-08-07,"US",48039,521,0,57654.2857142857
2020-08-07,"India",2049,3,1326,59215.8571428571
2020-08-07,"India",55496,132,38809,67143.8571428571
2020-08-07,"India",71304,369,44482,61762.4285714286
2020-08-07,"US",553552,10152,0,135693.428571429
2020-08-07,"India",1374,23,820,60737
2020-08-07,"India",11408,87,8319,49973.2857142857
2020-08-07,"US",49893,1857,0,134566.857142857
2020-08-07,"US",50320,4441,0,141333.571428571
2020-08-07,"India",1437,2,1014,50004
2020-08-07,"US",15445,606,0,129412.142857143
2020-08-07,"India",142723,4082,128232,40827.2857142857
2020-08-07,"US",49,0,0,128907.285714286
2020-08-07,"US",12589,589,0,104269.571428571
2020-08-07,"US",518075,7927,0,171417.571428571
2020-08-07,"US",209004,4117,0,122196.428571429
2020-08-07,"India",7947,70,5595,41669.8571428571
2020-08-07,"US",103,3,0,115083.571428571
2020-08-07,"US",411,5,0,107953.714285714
2020-08-07,"India",68768,2605,51720,43565.8571428571
2020-08-07,"India",40054,467,33444,39101.5714285714
2020-08-07,"US",3115,31,0,106192.285714286
2020-08-07,"India",3150,14,1954,39355.2857142857
2020-08-07,"US",23925,229,0,109603.142857143
2020-08-07,"US",191808,7822,0,135205.857142857
2020-08-07,"US",72254,2962,0,71517.1428571429
2020-08-07,"US",48040,915,0,48522.2857142857
2020-08-07,"India",23927,449,16218,41143.7142857143
2020-08-07,"India",16465,151,7391,43290.5714285714
2020-08-07,"US",30132,380,0,52812.1428571429
2020-08-07,"India",164924,2998,84232,46462.1428571429
2020-08-07,"US",33796,764,0,57581.4285714286
2020-08-07,"India",31700,102,19147,49855.4285714286
2020-08-07,"India",1614,9,1194,40262
2020-08-07,"India",0,0,0,34540
2020-08-07,"US",128746,4207,0,75528.7142857143
2020-08-07,"India",37298,962,27621,39418.2857142857
2020-08-07,"India",490262,17092,327281,106037.571428571
2020-08-07,"US",4016,124,0,72684.5714285714
2020-08-07,"India",3466,10,1926,104180.571428571
2020-08-07,"US",93806,3565,0,58684.2857142857
2020-08-07,"US",120291,8709,0,65546.7142857143
2020-08-07,"India",1006,5,411,80763.7142857143
2020-08-07,"US",95470,6524,0,72322.4285714286
2020-08-07,"US",59185,1681,0,76472.8571428571
2020-08-07,"US",65436,1848,0,80992.8571428571
2020-08-07,"US",58814,1343,0,71002.5714285714
2020-08-07,"India",566,0,289,76316
2020-08-07,"US",4757,70,0,71108.4285714286
2020-08-07,"India",2657,7,824,76465
2020-08-07,"US",28104,345,0,61722.4285714286
2020-08-07,"US",54533,920,0,52328.4285714286
2020-08-07,"US",6779,419,0,39658.2857142857
2020-08-07,"US",186640,15849,0,57866.1428571429
2020-08-07,"US",21965,675,0,51656
2020-08-07,"US",419642,32760,0,103202.857142857
2020-08-07,"US",133337,2160,0,121571.428571429
2020-08-07,"US",7327,110,0,118603.285714286
2020-08-07,"US",47,2,0,110819.571428571
2020-08-07,"India",42550,247,28698,82543.5714285714
2020-08-07,"US",98675,3344,0,123947.571428571
2020-08-07,"US",42255,600,0,103321.142857143
2020-08-07,"US",20635,348,0,103131.142857143
2020-08-07,"US",122028,7296,0,60614.8571428571
2020-08-07,"India",4862,75,2914,77909.8571428571
2020-08-07,"US",20686,265,0,44521.8571428571
2020-08-07,"India",21930,539,14040,11005.2857142857
2020-08-07,"India",50157,767,36195,17675.4285714286
2020-08-07,"US",0,0,1623870,43475.1428571429
2020-08-07,"US",19738,1036,0,46288.1428571429
2020-08-07,"India",854,1,406,17653.7142857143
2020-08-07,"US",98219,1962,0,46223
2020-08-07,"US",9371,144,0,41525.2857142857
2020-08-07,"India",285024,4690,227575,58290.5714285714
2020-08-07,"India",77513,615,54330,68984.2857142857
2020-08-07,"US",118782,1206,0,55546.2857142857
2020-08-07,"US",495960,9205,0,108965.142857143
2020-08-07,"India",5999,37,4084,63762.7142857143
2020-08-07,"India",0,0,0,63068.1428571429
2020-08-07,"US",43375,335,0,112206.428571429
2020-08-07,"India",113378,1981,66834,76132.1428571429
2020-08-07,"India",8901,112,5731,70238.4285714286
2020-08-07,"US",1448,58,0,112413.285714286
2020-08-07,"US",522,9,0,109668.142857143
2020-08-07,"US",97882,2317,0,109620
2020-08-07,"US",62583,1702,0,117221.714285714
2020-08-07,"India",89666,1954,63060,82925.8571428571
2020-08-07,"US",7452,127,0,101317.428571429
2020-08-07,"US",58768,990,0,38861.4285714286
2020-08-07,"US",3000,28,0,33093.5714285714
2020-08-08,"South Africa",553188,10210,404568,530912.857142857
2020-08-08,"US",99854,1755,0,47151.5714285714
2020-08-08,"US",3659,26,0,47599.7142857143
2020-08-08,"India",1351,20,500,42401.1428571429
2020-08-08,"India",217040,1939,129615,62333.5714285714
2020-08-08,"US",186107,4137,0,60203.2857142857
2020-08-08,"US",48811,535,0,58235.8571428571
2020-08-08,"India",2117,3,1430,61779
2020-08-08,"India",57714,140,40591,70023.8571428571
2020-08-08,"India",75294,382,48243,64583.2857142857
2020-08-08,"US",560936,10329,0,137305
2020-08-08,"India",1426,24,872,63515.4285714286
2020-08-08,"India",11743,89,8582,52383.5714285714
2020-08-08,"US",50324,1857,0,136098.714285714
2020-08-08,"US",50320,4441,0,142858.714285714
2020-08-08,"India",1456,2,1037,52398.5714285714
2020-08-08,"US",15502,606,0,130808.428571429
2020-08-08,"India",144127,4098,129362,41982.4285714286
2020-08-08,"US",49,0,0,130292.714285714
2020-08-08,"US",12653,590,0,105513.571428571
2020-08-08,"US",526577,8109,0,173765.857142857
2020-08-08,"US",213427,4186,0,124121.714285714
2020-08-08,"India",8206,72,5802,42852.2857142857
2020-08-08,"US",103,3,0,116947.285714286
2020-08-08,"US",412,5,0,109817.571428571
2020-08-08,"India",69869,2628,52855,44588.7142857143
2020-08-08,"India",40843,474,34031,39667.1428571429
2020-08-08,"US",3346,31,0,108081
2020-08-08,"India",3264,14,2081,39929.7142857143
2020-08-08,"US",24497,235,0,111573.571428571
2020-08-08,"US",193998,7840,0,137480
2020-08-08,"US",73287,2974,0,72724.2857142857
2020-08-08,"US",48535,927,0,49168.2857142857
2020-08-08,"India",24390,459,16667,41736.4285714286
2020-08-08,"India",17094,155,8123,43970.4285714286
2020-08-08,"US",30445,380,0,53502.8571428571
2020-08-08,"India",172102,3091,89238,47966.8571428571
2020-08-08,"US",34578,772,0,58383.7142857143
2020-08-08,"India",33120,106,20862,51526
2020-08-08,"India",1639,9,1214,41778.8571428571
2020-08-08,"India",0,0,0,35944.1428571429
2020-08-08,"US",128746,4207,0,76298
2020-08-08,"India",38157,977,28353,40928.8571428571
2020-08-08,"India",503084,17367,338362,109313.714285714
2020-08-08,"US",4028,125,0,73373.8571428571
2020-08-08,"India",3635,11,1927,107391
2020-08-08,"US",94581,3577,0,59171.4285714286
2020-08-08,"US",120711,8721,0,65946.2857142857
2020-08-08,"India",1023,6,423,82951.1428571429
2020-08-08,"US",96191,6520,0,72754.2857142857
2020-08-08,"US",60101,1689,0,76990.8571428571
2020-08-08,"US",66646,1874,0,81572
2020-08-08,"US",58964,1347,0,71603.1428571429
2020-08-08,"India",593,0,296,78304.4285714286
2020-08-08,"US",4889,75,0,71726.1428571429
2020-08-08,"India",2688,7,896,78454.2857142857
2020-08-08,"US",28245,345,0,62249.5714285714
2020-08-08,"US",55419,949,0,52922.1428571429
2020-08-08,"US",6818,419,0,40154.5714285714
2020-08-08,"US",187033,15869,0,58287.7142857143
2020-08-08,"US",22115,681,0,51926.1428571429
2020-08-08,"US",420345,32768,0,103552
2020-08-08,"US",134948,2184,0,122131.857142857
2020-08-08,"US",7508,112,0,119169.428571429
2020-08-08,"US",48,2,0,111259.285714286
2020-08-08,"India",44193,259,30242,84767.5714285714
2020-08-08,"US",99969,3362,0,124566.571428571
2020-08-08,"US",43080,603,0,104001.857142857
2020-08-08,"US",21010,355,0,103844
2020-08-08,"US",122665,7310,0,61318.2857142857
2020-08-08,"India",5123,80,3054,80048.4285714286
2020-08-08,"US",21424,274,0,45100.5714285714
2020-08-08,"India",22928,562,14880,11454.7142857143
2020-08-08,"India",51328,778,37163,18268
2020-08-08,"US",0,0,1643118,44028
2020-08-08,"US",19738,1037,0,46840.8571428571
2020-08-08,"India",860,1,470,18244.7142857143
2020-08-08,"US",99460,2007,0,46768.1428571429
2020-08-08,"US",9477,146,0,41967.7142857143
2020-08-08,"India",290907,4808,232618,59718.1428571429
2020-08-08,"India",79495,627,55999,70690.5714285714
2020-08-08,"US",120585,1215,0,56192.7142857143
2020-08-08,"US",502563,9414,0,110463.857142857
2020-08-08,"India",6146,41,4176,65255.2857142857
2020-08-08,"India",0,0,0,64523.4285714286
2020-08-08,"US",43751,335,0,113653.428571429
2020-08-08,"India",118038,2028,69833,78110.5714285714
2020-08-08,"India",9402,117,5963,72121.1428571429
2020-08-08,"US",1454,58,0,113861.142857143
2020-08-08,"US",528,9,0,111116.857142857
2020-08-08,"US",99189,2322,0,111078.142857143
2020-08-08,"US",63189,1711,0,118751.285714286
2020-08-08,"India",92615,2005,65124,85229
2020-08-08,"US",7563,131,0,102605.285714286
2020-08-08,"US",59933,996,0,39372.4285714286
2020-08-08,"US",3015,28,0,33553
2020-08-09,"South Africa",559859,10408,411474,537823.428571429
2020-08-09,"US",101466,1768,0,47840.4285714286
2020-08-09,"US",3760,26,0,48302.1428571429
2020-08-09,"India",1490,20,648,43883.7142857143
2020-08-09,"India",227860,2036,138712,65078.7142857143
2020-08-09,"US",186923,4150,0,60835.5714285714
2020-08-09,"US",49383,544,0,58863.2857142857
2020-08-09,"India",2155,3,1482,64508.5714285714
2020-08-09,"India",58837,145,42325,72913.8571428571
2020-08-09,"India",79451,387,51158,67401.4285714286
2020-08-09,"US",566043,10362,0,138646.142857143
2020-08-09,"India",1515,25,904,66274.7142857143
2020-08-09,"India",12148,96,8809,54779.4285714286
2020-08-09,"US",50660,1858,0,137321.428571429
2020-08-09,"US",50320,4441,0,144079.285714286
2020-08-09,"India",1564,2,1121,54790
2020-08-09,"US",15575,606,0,131809.142857143
2020-08-09,"India",145427,4111,130587,43013.8571428571
2020-08-09,"US",49,0,0,131279
2020-08-09,"US",12753,591,0,106397.571428571
2020-08-09,"US",532806,8186,0,175458
2020-08-09,"US",216596,4199,0,125537
2020-08-09,"India",8712,75,5995,43950.5714285714
2020-08-09,"US",103,3,0,118314.571428571
2020-08-09,"US",418,5,0,111185.714285714
2020-08-09,"India",70965,2652,54166,45683.1428571429
2020-08-09,"India",41635,483,34781,40280.8571428571
2020-08-09,"US",3498,31,0,109460.428571429
2020-08-09,"India",3371,15,2181,40546
2020-08-09,"US",24675,237,0,112978.428571429
2020-08-09,"US",195380,7845,0,139068
2020-08-09,"US",74328,2981,0,73571.1428571429
2020-08-09,"US",48919,931,0,49617.2857142857
2020-08-09,"India",24897,472,17003,42367.2857142857
2020-08-09,"India",18138,177,8838,44735
2020-08-09,"US",30644,381,0,53980.2857142857
2020-08-09,"India",178087,3198,93908,49400.7142857143
2020-08-09,"US",34982,773,0,58918
2020-08-09,"India",34331,108,21832,53060.5714285714
2020-08-09,"India",1688,9,1222,43163.8571428571
2020-08-09,"India",0,0,0,37216
2020-08-09,"US",131399,4263,0,77189.5714285714
2020-08-09,"India",39025,996,29020,42309.4285714286
2020-08-09,"India",515332,17757,351710,112371.571428571
2020-08-09,"US",4044,125,0,74242.2857142857
2020-08-09,"India",3753,11,2044,110316.571428571
2020-08-09,"US",95503,3585,0,59974.1428571429
2020-08-09,"US",121040,8735,0,66647.2857142857
2020-08-09,"India",1062,6,490,85027.2857142857
2020-08-09,"US",96726,6519,0,73476.8571428571
2020-08-09,"US",60898,1698,0,77798.8571428571
2020-08-09,"US",67173,1896,0,82397.5714285714
2020-08-09,"US",60307,1354,0,72241.5714285714
2020-08-09,"India",620,0,298,80211.4285714286
2020-08-09,"US",4952,75,0,72371.2857142857
2020-08-09,"India",2781,8,904,80367.5714285714
2020-08-09,"US",28432,345,0,62789.7142857143
2020-08-09,"US",56230,957,0,53531.1428571429
2020-08-09,"US",6835,419,0,40689.5714285714
2020-08-09,"US",187399,15874,0,58761.1428571429
2020-08-09,"US",22315,685,0,52352.8571428571
2020-08-09,"US",420860,32774,0,103860.428571429
2020-08-09,"US",136346,2192,0,122631
2020-08-09,"US",7596,112,0,119654.428571429
2020-08-09,"US",48,2,0,111628.428571429
2020-08-09,"India",45927,272,31785,86928.5714285714
2020-08-09,"US",100848,3386,0,125058.857142857
2020-08-09,"US",43566,603,0,104511.285714286
2020-08-09,"US",21272,356,0,104362.285714286
2020-08-09,"US",123312,7311,0,61855.4285714286
2020-08-09,"India",5382,87,3201,82122.4285714286
2020-08-09,"US",22121,279,0,45537.5714285714
2020-08-09,"India",23903,586,15319,11918.2857142857
2020-08-09,"India",52497,789,38235,18881.7142857143
2020-08-09,"US",0,0,1656864,44452.4285714286
2020-08-09,"US",19738,1037,0,47265.2857142857
2020-08-09,"India",866,1,494,18853.7142857143
2020-08-09,"US",100435,2031,0,47206.2857142857
2020-08-09,"US",9605,146,0,42354.7142857143
2020-08-09,"India",296901,4927,238638,61179.5714285714
2020-08-09,"India",80751,637,57586,72318.1428571429
2020-08-09,"US",122712,1223,0,56846.1428571429
2020-08-09,"US",507929,9523,0,111791.428571429
2020-08-09,"India",6208,42,4443,66644
2020-08-09,"India",0,0,0,65875.1428571429
2020-08-09,"US",44127,336,0,114935.142857143
2020-08-09,"India",122609,2069,72650,79976
2020-08-09,"India",9632,125,6134,73852.4285714286
2020-08-09,"US",1459,58,0,115143.571428571
2020-08-09,"US",528,9,0,112399.285714286
2020-08-09,"US",100086,2326,0,112349.428571429
2020-08-09,"US",63769,1722,0,120087.142857143
2020-08-09,"India",95554,2059,67120,87379.2857142857
2020-08-09,"US",7695,139,0,103656.142857143
2020-08-09,"US",60554,998,0,39745.4285714286
2020-08-09,"US",3050,28,0,33877.2857142857
2020-08-10,"South Africa",563598,10621,417200,544500
2020-08-10,"US",102391,1797,0,48296.1428571429
2020-08-10,"US",3820,26,0,48766.4285714286
2020-08-10,"India",1625,20,709,45197
2020-08-10,"India",235525,2116,145636,67307.5714285714
2020-08-10,"US",187523,4154,0,61257.4285714286
2020-08-10,"US",50028,555,0,59294.4285714286
2020-08-10,"India",2231,3,1592,66739.4285714286
2020-08-10,"India",61737,151,43586,75559
2020-08-10,"India",82550,397,54088,69836.2857142857
2020-08-10,"US",579653,10509,0,141002.714285714
2020-08-10,"India",1595,25,1004,68688.1428571429
2020-08-10,"India",12448,99,9013,56815.8571428571
2020-08-10,"US",51038,1862,0,139643.285714286
2020-08-10,"US",50567,4444,0,146431.428571429
2020-08-10,"India",1613,2,1167,56814.1428571429
2020-08-10,"US",15634,606,0,134037.571428571
2020-08-10,"India",146134,4131,131657,44044
2020-08-10,"US",49,0,0,133498.857142857
2020-08-10,"US",12807,591,0,108539.428571429
2020-08-10,"US",536961,8277,0,178101.285714286
2020-08-10,"US",219025,4229,0,126583
2020-08-10,"India",9029,80,6208,45015.1428571429
2020-08-10,"US",103,3,0,119306.571428571
2020-08-10,"US",418,5,0,112142.428571429
2020-08-10,"India",72031,2672,55304,46485.7142857143
2020-08-10,"India",42429,489,35492,40754.1428571429
2020-08-10,"US",3638,34,0,110428.714285714
2020-08-10,"India",3463,17,2205,41021
2020-08-10,"US",25104,239,0,114008
2020-08-10,"US",196699,7846,0,140278.285714286
2020-08-10,"US",74992,2997,0,74282.7142857143
2020-08-10,"US",49165,934,0,50017
2020-08-10,"India",25367,478,17375,42866.5714285714
2020-08-10,"India",18723,188,9724,45310.8571428571
2020-08-10,"US",31169,387,0,54455
2020-08-10,"India",182354,3312,99126,50485.1428571429
2020-08-10,"US",35254,775,0,59431.5714285714
2020-08-10,"India",35515,115,22616,54268.8571428571
2020-08-10,"India",1717,9,1237,44224
2020-08-10,"India",0,0,0,38162.7142857143
2020-08-10,"US",131961,4287,0,77763.4285714286
2020-08-10,"India",39891,1015,29674,43366.7142857143
2020-08-10,"India",524513,18050,358421,114673.285714286
2020-08-10,"US",4051,125,0,74755.8571428571
2020-08-10,"India",3853,11,2122,112549
2020-08-10,"US",96258,3591,0,60407.1428571429
2020-08-10,"US",121315,8741,0,67024.7142857143
2020-08-10,"India",1114,6,498,86657.5714285714
2020-08-10,"US",97306,6526,0,73902
2020-08-10,"US",61516,1701,0,78237.2857142857
2020-08-10,"US",67649,1912,0,82865.1428571429
2020-08-10,"US",61325,1361,0,72774.2857142857
2020-08-10,"India",623,0,323,81673
2020-08-10,"US",5017,75,0,72912.2857142857
2020-08-10,"India",3011,8,973,81857.8571428571
2020-08-10,"US",28696,348,0,63260.5714285714
2020-08-10,"US",56972,963,0,54068.7142857143
2020-08-10,"US",6840,419,0,41145
2020-08-10,"US",187705,15878,0,59172
2020-08-10,"US",22444,690,0,52714.1428571429
2020-08-10,"US",421336,32781,0,104144.285714286
2020-08-10,"US",137562,2199,0,123079.285714286
2020-08-10,"US",7713,113,0,120081.714285714
2020-08-10,"US",49,2,0,111949.857142857
2020-08-10,"India",47455,286,33021,88637.1428571429
2020-08-10,"US",101731,3411,0,125505.714285714
2020-08-10,"US",43963,605,0,104971.142857143
2020-08-10,"US",21488,357,0,104834.571428571
2020-08-10,"US",124221,7314,0,62389.5714285714
2020-08-10,"India",5624,89,3355,83741.8571428571
2020-08-10,"US",22821,279,0,45998
2020-08-10,"India",24889,604,15735,12367
2020-08-10,"India",53670,800,39060,19483.7142857143
2020-08-10,"US",0,0,1670755,44896.1428571429
2020-08-10,"US",19934,1038,0,47736.8571428571
2020-08-10,"India",910,1,510,19454.5714285714
2020-08-10,"US",101159,2048,0,47655.1428571429
2020-08-10,"US",9663,146,0,42755.1428571429
2020-08-10,"India",302815,5041,244675,62624.8571428571
2020-08-10,"India",82647,645,59374,74001.4285714286
2020-08-10,"US",123914,1233,0,57387.4285714286
2020-08-10,"US",513939,9615,0,113061.428571429
2020-08-10,"India",6372,43,4656,68132.4285714286
2020-08-10,"India",0,0,0,67329
2020-08-10,"US",44390,345,0,116142.714285714
2020-08-10,"India",126722,2120,76724,81876.5714285714
2020-08-10,"India",10021,134,6301,75641
2020-08-10,"US",1462,58,0,116351.571428571
2020-08-10,"US",547,9,0,113582
2020-08-10,"US",100749,2327,0,113523.428571429
2020-08-10,"US",64260,1733,0,121323
2020-08-10,"India",98459,2100,70328,89576.5714285714
2020-08-10,"US",7757,141,0,104729.142857143
2020-08-10,"US",61061,998,0,40032.2857142857
2020-08-10,"US",3042,28,0,34125.4285714286
2020-08-11,"South Africa",566109,10751,426125,550898.714285714
2020-08-11,"US",103485,1847,0,48700.1428571429
2020-08-11,"US",3871,26,0,49175
2020-08-11,"India",1764,21,749,46569.2857142857
2020-08-11,"India",244549,2203,154749,69698.1428571429
2020-08-11,"US",188737,4199,0,61744.7142857143
2020-08-11,"US",50411,566,0,59766.2857142857
2020-08-11,"India",2327,3,1634,69120.2857142857
2020-08-11,"India",64406,155,45073,78321.1428571429
2020-08-11,"India",86413,413,56709,72562.7142857143
2020-08-11,"US",585315,10556,0,142274.571428571
2020-08-11,"India",1670,26,1015,71369.7142857143
2020-08-11,"India",12929,104,9239,59151.1428571429
2020-08-11,"US",51441,1874,0,140900.285714286
2020-08-11,"US",50684,4444,0,147706.285714286
2020-08-11,"India",1653,2,1209,59135.2857142857
2020-08-11,"US",15699,608,0,135165.428571429
2020-08-11,"India",147391,4139,132384,45255.5714285714
2020-08-11,"US",49,0,0,134619.428571429
2020-08-11,"US",12896,593,0,109499.285714286
2020-08-11,"US",542792,8553,0,179839.428571429
2020-08-11,"US",222588,4351,0,128021.285714286
2020-08-11,"India",9444,86,6480,46272.2857142857
2020-08-11,"US",103,3,0,120687.285714286
2020-08-11,"US",434,5,0,113508.714285714
2020-08-11,"India",73163,2695,56444,47523.2857142857
2020-08-11,"India",43227,500,36082,41353.8571428571
2020-08-11,"US",3756,34,0,111802.571428571
2020-08-11,"India",3497,18,2273,41614.8571428571
2020-08-11,"US",25598,246,0,115452.428571429
2020-08-11,"US",198248,7866,0,141931.285714286
2020-08-11,"US",75862,3010,0,75227
2020-08-11,"US",49521,946,0,50503.1428571429
2020-08-11,"India",25931,490,17979,43472.2857142857
2020-08-11,"India",19225,192,10375,45982.5714285714
2020-08-11,"US",31454,393,0,54981.8571428571
2020-08-11,"India",188611,3398,105599,51871.1428571429
2020-08-11,"US",35793,783,0,60033.1428571429
2020-08-11,"India",36932,120,24042,55798
2020-08-11,"India",1770,9,1255,45599
2020-08-11,"India",0,0,0,39423.7142857143
2020-08-11,"US",133125,4313,0,78514.4285714286
2020-08-11,"India",40734,1033,30596,44743.2857142857
